Delitos,ene2015,feb2015,mar2015,abr2015,may2015,jun2015,jul2015,ago2015,sep2015,oct2015,nov2015,dic2015,ene2016,feb2016,mar2016,abr2016,may2016,jun2016,jul2016,ago2016,sep2016,oct2016,nov2016,dic2016,ene2017,feb2017,mar2017,abr2017,may2017,jun2017,jul2017,ago2017,sep2017,oct2017,nov2017,dic2017,ene2018,feb2018,mar2018,abr2018,may2018,jun2018,jul2018,ago2018,sep2018,oct2018,nov2018,dic2018,ene2019,feb2019,mar2019,abr2019,may2019,jun2019,jul2019,ago2019,sep2019,oct2019,nov2019,dic2019,region,ordendelitos,S1_2015,S2_2015,C1_2015,C2_2015,C3_2015,T1_2015,T2_2015,T3_2015,T4_2015,B1_2015,B2_2015,B3_2015,B4_2015,B5_2015,B6_2015,A_2015,S1_2016,S2_2016,C1_2016,C2_2016,C3_2016,T1_2016,T2_2016,T3_2016,T4_2016,B1_2016,B2_2016,B3_2016,B4_2016,B5_2016,B6_2016,A_2016,S1_2017,S2_2017,C1_2017,C2_2017,C3_2017,T1_2017,T2_2017,T3_2017,T4_2017,B1_2017,B2_2017,B3_2017,B4_2017,B5_2017,B6_2017,A_2017,S1_2018,S2_2018,C1_2018,C2_2018,C3_2018,T1_2018,T2_2018,T3_2018,T4_2018,B1_2018,B2_2018,B3_2018,B4_2018,B5_2018,B6_2018,A_2018,S1_2019,S2_2019,C1_2019,C2_2019,C3_2019,T1_2019,T2_2019,T3_2019,T4_2019,B1_2019,B2_2019,B3_2019,B4_2019,B5_2019,B6_2019,A_2019,RANK,var
Secuestro,0.0,0.13705057120393901,0.09136704746929268,0.04568352373464634,0.0,0.09136704746929268,0.04568352373464634,0.13705057120393901,0.09136704746929268,0.04568352373464634,0.09136704746929268,0.09136704746929268,0.08987208954855003,0.08987208954855003,0.08987208954855003,0.08987208954855003,0.17974417909710005,0.17974417909710005,0.08987208954855003,0.08987208954855003,0.08987208954855003,0.17974417909710005,0.22468022387137507,0.044936044774275014,0.044228041551360474,0.08845608310272095,0.08845608310272095,0.08845608310272095,0.08845608310272095,0.044228041551360474,0.1769121662054419,0.0,0.2211402077568024,0.1769121662054419,0.30959629085952334,0.044228041551360474,0.21777714864379283,0.08711085945751712,0.08711085945751712,0.08711085945751712,0.13066628918627568,0.13066628918627568,0.0,0.13066628918627568,0.13066628918627568,0.04355542972875856,0.13066628918627568,0.17422171891503424,0.08583035287432977,0.04291517643716489,0.12874552931149466,0.08583035287432977,0.04291517643716489,0.12874552931149466,0.0,0.0,0.0,0.0,0.0,0.0,III,4,0.3654681898771707,0.5025187610811097,0.27410114240787803,0.27410114240787803,0.3197846661425244,0.22841761867323168,0.13705057120393901,0.27410114240787803,0.22841761867323168,0.13705057120393901,0.13705057120393901,0.09136704746929268,0.18273409493858536,0.13705057120393901,0.18273409493858536,0.8679869509582805,0.7189767163884002,0.7189767163884002,0.3594883581942001,0.5392325372913002,0.5392325372913002,0.2696162686456501,0.44936044774275014,0.2696162686456501,0.4493604477427502,0.17974417909710005,0.17974417909710005,0.3594883581942001,0.17974417909710005,0.2696162686456501,0.2696162686456501,1.4379534327768007,0.44228041551360475,0.92878887257857,0.30959629085952334,0.30959629085952334,0.7518767063731282,0.22114020775680238,0.22114020775680238,0.3980523739622443,0.5307364986163258,0.13268412465408141,0.1769121662054419,0.13268412465408141,0.1769121662054419,0.3980523739622443,0.3538243324108838,1.3710692880921749,0.7404423053888955,0.6097760162026198,0.4791097270163442,0.39199886755882707,0.47910972701634413,0.39199886755882707,0.3484434378300685,0.26133257837255136,0.3484434378300685,0.30488800810130995,0.17422171891503424,0.26133257837255136,0.13066628918627568,0.17422171891503424,0.3048880081013099,1.3502183215915156,0.5149821172459786,0.0,0.3433214114973191,0.17166070574865955,0.0,0.2574910586229893,0.2574910586229893,0.0,0.0,0.12874552931149466,0.21457588218582443,0.17166070574865955,0.0,0.0,0.0,0.5149821172459786,7.0,-0.30449393086001564
Extorsión,0.3654681898771707,0.3654681898771707,0.5025187610811097,0.5938858085504024,0.5025187610811097,0.3197846661425244,0.27410114240787803,0.27410114240787803,0.3654681898771707,0.6852528560196951,0.822303427223634,0.6852528560196951,0.5841685820655752,0.5392325372913002,0.6740406716141252,0.3594883581942001,0.4942964925170252,0.4942964925170252,0.9885929850340504,0.8987208954855003,0.7639127611626751,1.1234011193568754,1.0784650745826003,0.9436569402597752,1.1057010387840118,0.7076486648217676,0.4422804155136048,0.7076486648217676,1.0614729972326515,0.7076486648217676,0.3538243324108838,0.2653682493081629,0.6634206232704071,0.5749645401676862,0.6191925817190467,0.92878887257857,0.7839977351176541,0.6533314459313784,0.4791097270163442,0.5662205864738613,0.5662205864738613,0.5226651567451027,0.21777714864379283,0.7839977351176541,0.9146640243039298,1.0453303134902054,1.2195520324052396,0.9146640243039298,0.8153883523061329,0.9870490580547925,0.9870490580547925,0.7295579994318031,1.158709763803452,0.9870490580547925,0.0,0.0,0.0,0.0,0.0,0.0,III,5,2.649644376609488,3.106479613955951,1.8273409493858535,1.3705057120393902,2.558277329140195,1.233455140835451,1.4161892357740364,0.9136704746929267,2.1928091392630242,0.7309363797543414,1.0964045696315121,0.822303427223634,0.5482022848157561,1.0507210458968659,1.5075562832433291,5.756123990565439,3.145523134199251,5.7967497758814766,2.1569301491652006,2.875906865553601,3.9094358953619257,1.7974417909710005,1.3480813432282506,2.651226641682226,3.145523134199251,1.1234011193568754,1.0335290298083253,0.9885929850340504,1.8873138805195506,1.8873138805195504,2.0221220148423757,8.942272910080728,4.73240044599557,3.405559199454757,2.963278783941152,2.3883142437734657,2.78636661773571,2.255630119119384,2.4767703268761867,1.2826132049894539,2.1229459944653026,1.8133497036057795,1.1499290803353723,1.769121662054419,0.6191925817190467,1.2383851634380934,1.5479814542976167,8.137959645450328,3.571545237758202,5.0959852782647515,2.482659494539238,2.090660626980411,4.094210394503305,1.9164389080653768,1.6551063296928255,1.9164389080653765,3.1795463701993745,1.4373291810490325,1.0453303134902054,1.088885743218964,1.0017748837614469,1.9599943377941353,2.1342160567091693,8.667530516022953,5.664803289705765,0.0,3.519044467847521,2.1457588218582444,0.0,2.789486468415718,2.8753168212900477,0.0,0.0,1.8024374103609255,1.7166070574865957,2.1457588218582444,0.0,0.0,0.0,5.664803289705765,4.0,0.5860931088924035
Robo con violencia,18.867295302408937,21.24283853661055,24.486368721770436,27.592848335726387,25.08025453032084,25.354355672728715,26.039608528748413,23.20723005720034,23.389964152138926,22.887445391057817,21.97377491636489,23.70974881828145,17.39024932764443,18.64845858132413,21.164877088683532,23.007254924428807,21.254749178232082,15.77255171577053,17.075697014224502,18.558586491775582,25.164185073594005,26.017969924305234,24.49014440197988,31.14067902857258,26.757965138573088,24.76770326876187,23.97159852083738,22.1582488172316,29.72124392251424,28.129034426665264,31.755733833876825,37.28423902779688,36.26699407211559,45.33374259014449,40.38020193639211,39.93792152087851,44.9927589098076,31.447020264163683,24.608817796748585,21.908381153565557,22.256824591395624,20.950161699532867,18.075503337434803,30.445245380402234,29.79191393447086,31.40346483443492,31.882574561451268,30.53235623985975,28.109440566343,23.388771158254865,22.358806923762906,21.972570335828422,21.886739982954094,19.14016869097554,0.0,0.0,0.0,0.0,0.0,0.0,III,6,142.62396109956586,141.20777186379183,92.1893508965163,99.68144878899832,91.96093327784308,64.59650256078992,78.02745853877595,72.63680273808768,68.57096912570415,40.11013383901948,52.07921705749682,50.43461020304956,49.24683858594875,46.27740954319674,45.68352373464634,283.8317329633577,117.23814081608353,142.44726193445177,80.21083992208091,72.6615844000027,106.8129784284517,57.203584997652094,60.03455581843142,60.79846857959409,81.64879335485769,36.03870790896856,44.17213201311234,37.027300894002614,35.63428350600009,51.18215499789924,55.63082343055246,259.68540275053533,155.50579409458345,230.95883298120438,97.65551574540393,126.8902512108532,161.9188601195307,75.49726692817234,80.00852716641111,105.30696693378928,125.65186604741513,51.52566840733496,46.12984733806898,57.850278349179504,69.0399728616737,81.60073666226008,80.31812345727062,386.4646270757878,166.1639644152139,172.13105828805382,122.95697812428543,91.72773500876553,123.6103095702168,101.04859697071987,65.11536744449405,78.31266265230789,93.81839563574594,76.43977917397129,46.51719895031414,43.20698629092849,48.52074871783704,61.19537876890578,62.414930801311016,338.2950227032678,136.85649765811883,0.0,95.82958898418919,41.02690867392963,0.0,73.85701864836076,62.99947900975806,0.0,0.0,51.498211724597866,44.33137725959133,41.02690867392963,0.0,0.0,0.0,136.85649765811883,5.0,-0.1763767906010053
Robo de vehículo,16.491752068207326,13.659373596659256,15.806499212187632,16.99427082928844,17.999308351450658,18.547510636266413,17.907941303981364,18.547510636266413,16.8572202580845,16.948587305553794,17.131321400492375,18.501827112531767,14.739022685962205,17.48012141719298,15.997231939641905,15.727615670996256,13.52574947705678,13.480813432282504,14.649150596413653,14.559278506865104,16.806080745578853,16.940888879901678,15.637743581447703,16.58140052170748,18.53154941002004,16.85088383106834,17.912356828300993,20.035302822766294,19.63725044880405,17.47007641278739,21.008319736896226,20.38912715517718,18.310409202263237,22.025564692577518,21.848652526372074,19.106513950187725,23.04082232651328,21.516382286006728,19.251499940111284,18.162614196892317,17.378616461774666,16.42039700774198,17.204394742859634,18.99016736173873,19.64349880767011,21.21149427790542,16.551063296928255,16.899506734758322,14.376584106450238,13.732856459892762,19.22599904384987,17.895628574297756,15.492378693816525,15.964445634625337,0.0,0.0,0.0,0.0,0.0,0.0,III,7,99.49871469405973,105.8944080169102,62.951895706342654,73.00227092796484,69.43895607666244,45.957624877054215,53.54108981700551,53.31267219833228,52.58173581857794,30.151125664866584,32.80077004147607,36.546818987717074,36.45545194024778,33.8058075636383,35.63314851302414,205.39312271096995,90.95055462313263,95.17454283191448,63.94399171379335,56.21499201261804,65.96611372863572,48.216376042797094,42.73417858033554,46.014509848857614,49.16003298305686,32.21914410315519,31.72484761063816,27.006562909339284,29.208429103278757,33.74696962548053,32.21914410315518,186.12509745504707,110.43741975374711,122.68858726347398,73.33009289215566,78.50477375366485,81.29114037140056,53.29479006938937,57.14262968435773,59.70785609433664,62.98073116913732,35.38243324108838,37.94765965106728,37.10732686159144,41.397446892073404,40.335973894840755,40.955166476559796,233.12600701722107,115.77033221904027,110.50012522186046,81.97131874952362,69.99357557411501,74.30556311726211,63.8087045526313,51.96162766640896,55.838060912268475,54.662064309592,44.55720461252001,37.4141141370036,33.799013469516645,36.19456210459836,40.85499308557553,33.45057003168658,226.27045744090074,96.68789251293248,0.0,65.23106818449062,31.45682432844186,0.0,47.33543961019287,49.352452902739614,0.0,0.0,28.109440566343,37.12162761814763,31.45682432844186,0.0,0.0,0.0,96.68789251293248,5.0,-0.16483013687827508
Robo a casa habitación,6.258642751646548,6.212959227911902,6.212959227911902,7.492097892482,5.98454160923867,6.395693322850487,5.801807514300085,5.527706371892207,5.893174561769378,6.943895607666244,5.527706371892207,4.659719420933927,3.594883581942001,4.7182847012988764,4.7182847012988764,4.898028880395977,5.077773059493077,3.505011492393451,4.987900969944526,4.268924253556126,4.942964925170251,4.0442440296847515,4.089180074459026,4.763220746073151,5.616961277022781,3.8920676565197216,3.449787241006117,5.970785609433665,5.041996736855094,5.5727332354714205,6.015013650985025,5.4842771523686995,4.820856529098291,5.1746808615091755,4.865084570649652,4.68817240444421,5.183096137722269,4.616875551248407,4.660430980977166,4.181321253960822,3.397323518843168,3.1359909404706166,3.179546370199375,3.702211526944478,3.0053246512843406,4.137765824232064,3.5279898080294436,3.658656097215719,3.6907051735961804,3.2186382327873666,4.549008702339478,3.94819623221917,4.549008702339478,4.162772114404994,0.0,0.0,0.0,0.0,0.0,0.0,III,8,38.55689403204151,34.35400984845405,26.176659099952353,23.70974881828145,23.024495962261753,18.684561207470352,19.872332824571156,17.22268844796167,17.131321400492375,12.47160197955845,13.705057120393903,12.380234932089158,11.329513886192291,12.837070169435622,10.187425792826133,72.91090388049555,26.512266416822257,27.096434998887833,17.92948186493573,17.83960977538718,17.83960977538718,13.031452984539754,13.480813432282503,14.199790148670903,12.89664485021693,8.313168283240877,9.616313581694854,8.582784551886528,9.256825223500652,8.987208954855003,8.852400820532178,53.608701415710094,29.5443317563088,31.048085169055053,18.929601783982285,22.11402077568024,19.54879436570133,12.95881617454862,16.58551558176018,16.320147332452017,14.727937836603036,9.509028933542503,9.420572850439783,10.614729972326515,11.499290803353723,9.995537390607467,9.553256975093863,60.59241692536385,25.17503838322245,21.21149427790542,18.641723923908664,13.415072356457637,14.329736380761567,14.460402669947841,10.714635713274607,9.887082548428193,11.324411729477227,9.799971688970675,8.841752234937989,6.533314459313784,6.881757897143853,7.143090475516404,7.186645905245163,46.38653266112787,24.118329157686667,0.0,15.406548340942194,8.711780816744472,0.0,11.458352108723025,12.659977048963642,0.0,0.0,6.909343406383547,8.497204934558647,8.711780816744472,0.0,0.0,0.0,24.118329157686667,4.0,-0.04197448319443331
Robo de negocio,2.832378471548073,2.421226757936256,2.832378471548073,2.6496443766094875,2.1928091392630242,2.558277329140195,1.9643915205897926,1.9187079968551461,2.2384926629976705,3.4262642800984753,3.334897232629183,2.7410114240787804,2.336674328262301,1.4379534327768004,2.4714824625851257,1.3930173880025254,2.4265464178108505,0.7639127611626751,0.40442440296847515,0.3594883581942001,1.8873138805195504,1.3480813432282504,2.336674328262301,2.651226641682226,3.228647033249315,2.4767703268761867,2.2556301191193846,2.2556301191193846,2.8305946592870703,3.1844189916979544,3.1844189916979544,4.068979822725164,4.467032196687408,4.953540653752373,4.997768695303734,4.776628487546931,4.878208129620958,4.486209262062132,2.874658362098065,4.442653832333373,4.007099535045788,2.5262149242679963,3.615100667486961,5.6186504350098545,7.27375676470268,7.491533913346473,8.928863094395505,7.360867624160197,6.608937171323392,4.677754231650972,4.334432820153654,4.506093525902314,5.965209524765919,4.334432820153654,0.0,0.0,0.0,0.0,0.0,0.0,III,9,15.486714546045107,15.62376511724905,10.735628077641888,8.634185985848157,11.74066559980411,8.0859837010324,7.400730845012706,6.12159218044261,9.502172936806438,5.253605229484329,5.482022848157561,4.751086468403219,3.883099517444939,5.664756943096146,6.075908656707963,31.110479663294157,10.829586790600278,8.987208954855003,7.639127611626752,3.954371940136201,8.223296193692327,6.2461102236242265,4.583476566976051,2.651226641682226,6.335982313172777,3.7746277610391012,3.8644998505876513,3.1904591789735255,0.7639127611626753,3.2353952237478008,4.987900969944526,19.816795745455277,16.231691249349296,26.448368847713567,10.21667759836427,13.268412465408144,19.194970033290446,7.961047479244886,8.27064377010441,11.720431011110527,14.727937836603038,5.705417360125502,4.511260238238769,6.015013650985025,7.253398814423118,9.420572850439783,9.774397182850667,42.680060097062864,23.215044045428314,40.28877249910167,16.68172958611453,15.7670655618106,31.055021396604854,12.239075753781156,10.975968291647158,16.507507867199493,23.78126463190217,9.36441739168309,7.317312194431437,6.533314459313784,9.233751102496814,14.765290678049153,16.289730718555703,63.50381654452998,30.4268600939499,0.0,20.12721774903033,10.299642344919572,0.0,15.621124223128017,14.805735870821888,0.0,0.0,11.286691402974364,8.840526346055967,10.299642344919572,0.0,0.0,0.0,30.4268600939499,5.0,0.31065269720829125
Robo a transeúnte total,15.85218273592228,16.62880263941127,21.60830672648772,23.344280628404277,21.562623202753073,21.74535729769166,21.47125615528378,17.907941303981364,20.32916806191762,19.3241305397554,18.912978826143586,19.187079968551462,14.739022685962205,14.559278506865104,15.727615670996256,19.36743529771253,17.030760969450228,11.593499551762953,10.694778656277453,11.27894723834303,19.771859700681006,18.28897022312993,15.95229589486763,21.254749178232082,18.62000549312276,18.398865285365957,17.027795997273785,15.656726709181608,21.627512318615274,20.787179529139426,23.485090063772414,26.802193180124448,29.190507423897913,34.40941632695845,31.490365584568657,27.996350302011184,31.577686553349956,18.031947907706044,15.679954702353083,12.805296340255017,12.239075753781156,13.110184348356327,9.320861961954332,19.469277088755074,18.46750220499363,20.732384550889076,22.561712599496936,21.037272558990384,15.063226929444873,12.531231519652149,9.527169169050605,11.58709763803452,13.861601989204258,11.930419049531839,0.0,0.0,0.0,0.0,0.0,0.0,III,10,120.74155323067026,117.13255485563322,77.43357273022553,82.68717795970987,77.75335739636807,54.089292101821265,66.652261128849,59.70836552118276,57.424189334450446,32.480985375333546,44.952587354891996,43.30798050044473,39.37919745926514,39.65329860167302,38.100058794695045,237.8741080863035,93.01761268274927,97.24160089153114,64.3933521615361,50.59798641583367,75.26787499691065,45.02591686382357,47.99169581892571,41.74558559530149,55.49601529622964,29.29830119282731,35.09505096870878,28.62426052121318,21.973725894620483,38.060829923810935,37.207045073099714,190.2592135742804,112.11808533269881,173.37392288133307,69.70339348494412,92.70197509165156,123.08663963743619,54.0466667757625,58.07141855693631,79.47779066779478,93.89613221353828,37.01887077848872,32.6845227064554,42.414691847754696,50.287283243896866,63.59992375085636,59.486715886579844,285.4920082140319,103.44414560580158,111.58901096507942,78.0948855036641,54.13939915284689,82.79887191437003,65.28958916340909,38.154556442392504,47.257641255703035,64.33136970937639,49.609634461056004,28.4852510426081,25.349260102137485,28.790139050709406,39.1998867558827,43.598985158487324,215.033156570881,74.50074629491824,0.0,48.70872525618215,25.792021038736095,0.0,37.12162761814763,37.37911867677062,0.0,0.0,27.594458449097022,21.114266807085123,25.792021038736095,0.0,0.0,0.0,74.50074629491824,5.0,-0.27979736447511505
Violación,0.9136704746929268,0.5482022848157561,0.5025187610811097,0.4568352373464634,0.3197846661425244,0.6395693322850488,0.3197846661425244,0.3197846661425244,0.3654681898771707,0.5482022848157561,0.3197846661425244,0.5938858085504024,0.17974417909710005,0.8088488059369503,0.8088488059369503,0.5841685820655752,0.7189767163884002,0.9436569402597752,1.2132732089054252,1.6176976118739006,1.3930173880025254,1.0335290298083253,0.9885929850340504,0.6291046268398502,0.3980523739622443,0.92878887257857,0.4422804155136048,0.4422804155136048,0.30959629085952334,0.4865084570649652,0.08845608310272095,0.1769121662054419,0.044228041551360474,0.044228041551360474,0.044228041551360474,0.1769121662054419,0.17422171891503424,0.26133257837255136,0.26133257837255136,0.21777714864379283,0.5662205864738613,0.696886875660137,0.5226651567451027,0.6097760162026198,1.3066628918627567,1.4373291810490325,1.5679954702353083,1.2195520324052396,1.3303704695521115,1.2445401166777816,1.4591159988636062,1.3303704695521115,1.7166070574865953,1.544946351737936,0.0,0.0,0.0,0.0,0.0,0.0,III,11,3.380580756363829,2.466910281670902,2.421226757936256,1.5989233307126218,1.8273409493858535,1.9643915205897926,1.4161892357740364,1.0050375221622194,1.461872759508683,1.461872759508683,0.9593539984275732,0.9593539984275732,0.6395693322850488,0.9136704746929267,0.9136704746929267,5.847491038034731,4.0442440296847515,6.8752148504640775,2.381610373036576,4.4936044774275015,4.0442440296847515,1.7974417909710008,2.2468022387137507,4.223988208781852,2.651226641682226,0.9885929850340504,1.3930173880025256,1.6626336566481754,2.830970820779326,2.426546417810851,1.6176976118739006,10.919458880148827,3.007506825492513,0.5749645401676861,2.211402077568024,1.0614729972326513,0.30959629085952334,1.7691216620544192,1.2383851634380934,0.3095962908595233,0.26536824930816283,1.3268412465408144,0.8845608310272096,0.7961047479244885,0.26536824930816283,0.08845608310272095,0.22114020775680238,3.5824713656601994,2.177771486437928,6.66398074850006,0.9146640243039298,2.395548635081721,5.531539575552337,0.696886875660137,1.480884610777791,2.439104064810479,4.224876683689581,0.4355542972875856,0.4791097270163442,1.2631074621339984,1.1324411729477224,2.743992072911789,2.787547502640548,8.841752234937989,8.625950463870142,0.0,5.364397054645611,3.2615534092245313,0.0,4.0340265850935,4.591923878776643,0.0,0.0,2.574910586229893,2.789486468415718,3.2615534092245313,0.0,0.0,0.0,8.625950463870142,2.0,2.9609070637522112
Trata de personas,0.0,0.0,0.0,0.18273409493858536,0.13705057120393901,0.2284176186732317,0.0,0.0,0.13705057120393901,0.04568352373464634,0.04568352373464634,0.09136704746929268,0.13480813432282504,0.0,0.0,0.0,0.0,0.044936044774275014,0.0,0.13480813432282504,0.044936044774275014,0.0,0.044936044774275014,0.0,0.0,0.0,0.044228041551360474,0.0,0.0,0.044228041551360474,0.0,0.0,0.0,0.0,0.0,0.044228041551360474,0.0,0.0,0.0,0.04355542972875856,0.04355542972875856,0.0,0.0,0.0,0.0,0.0,0.0,0.04355542972875856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,III,12,0.5482022848157561,0.3197846661425244,0.18273409493858536,0.3654681898771707,0.3197846661425244,0.0,0.5482022848157561,0.13705057120393901,0.18273409493858536,0.0,0.18273409493858536,0.3654681898771707,0.0,0.18273409493858536,0.13705057120393901,0.8679869509582805,0.17974417909710005,0.22468022387137507,0.13480813432282504,0.17974417909710005,0.08987208954855003,0.13480813432282504,0.044936044774275014,0.17974417909710005,0.044936044774275014,0.13480813432282504,0.0,0.044936044774275014,0.13480813432282504,0.044936044774275014,0.044936044774275014,0.40442440296847515,0.08845608310272095,0.044228041551360474,0.044228041551360474,0.044228041551360474,0.044228041551360474,0.044228041551360474,0.044228041551360474,0.0,0.044228041551360474,0.0,0.044228041551360474,0.044228041551360474,0.0,0.0,0.044228041551360474,0.13268412465408141,0.08711085945751712,0.04355542972875856,0.04355542972875856,0.04355542972875856,0.04355542972875856,0.0,0.08711085945751712,0.0,0.04355542972875856,0.0,0.04355542972875856,0.04355542972875856,0.0,0.0,0.04355542972875856,0.13066628918627568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-1.0
Narcomenudeo,3.3805807563638286,3.563314851302415,4.3856182785260485,4.11151713611817,3.746048946241,3.471947803833122,3.928783041179585,4.7967699921378655,4.157200659852817,4.020150088648878,3.7917324699756456,2.284176186732317,4.673348656524602,3.639819626716276,3.639819626716276,3.415139402844901,3.0556510446507006,1.9771859700681007,1.2582092536797005,0.9885929850340504,1.3031452984539753,2.336674328262301,1.8873138805195504,2.786034776005051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08711085945751712,0.3484434378300685,0.21777714864379283,0.21777714864379283,0.5662205864738613,0.39199886755882707,0.13066628918627568,0.39199886755882707,0.8711085945751713,0.3048880081013099,0.3048880081013099,0.17422171891503424,0.386236587934484,0.4291517643716488,0.9441338816176275,0.5578972936831436,0.47206694080881373,0.386236587934484,0.0,0.0,0.0,0.0,0.0,0.0,III,13,22.659027772384583,22.978812438527108,15.441031022310462,15.943549783391571,14.253259405209658,11.329513886192291,11.329513886192291,12.882753693170267,10.09605874535684,6.943895607666244,8.49713541464422,7.217996750074121,8.72555303331745,8.177350748501695,6.075908656707963,45.63784021091168,20.400964327520853,10.559970521954627,15.368127312802054,7.279639253432552,8.313168283240877,11.952987909957153,8.447976417563702,3.549947537167726,7.010022984786902,8.313168283240877,7.054959029561177,5.032837014718801,2.2468022387137507,3.6398196267162763,4.673348656524601,30.960934849475482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8293280486078596,2.177771486437928,0.8711085945751712,1.480884610777791,1.6551063296928255,0.6533314459313784,1.1759966026764812,1.393773751320274,0.783997735117654,0.4355542972875856,0.43555429728758566,0.9582194540326884,0.5226651567451027,1.1759966026764812,0.47910972701634413,4.007099535045787,3.175723056350202,0.0,2.317419527606904,0.8583035287432977,0.0,1.7595222339237604,1.4162008224264413,0.0,0.0,0.8153883523061328,1.502031175300771,0.8583035287432977,0.0,0.0,0.0,3.175723056350202,7.0,0.7360052281311518
Homicidio doloso,0.3761514937602737,0.6269191562671228,0.3761514937602737,0.2507676625068491,0.5015353250136982,0.2507676625068491,0.3761514937602737,0.12538383125342456,0.2507676625068491,0.12538383125342456,0.12538383125342456,0.7523029875205474,0.8632671207451722,0.8632671207451722,0.36997162317650234,0.4932954975686698,0.9865909951373396,0.4932954975686698,0.12332387439216745,0.2466477487843349,0.12332387439216745,0.4932954975686698,0.0,0.12332387439216745,0.0,0.0,0.24269311698050933,0.12134655849025466,0.12134655849025466,0.24269311698050933,0.24269311698050933,0.12134655849025466,0.0,0.48538623396101865,0.6067327924512733,0.364039675470764,0.23888811913828278,0.23888811913828278,0.47777623827656557,0.23888811913828278,0.23888811913828278,0.9555524765531311,0.23888811913828278,0.3583321787074242,0.47777623827656557,0.8361084169839897,0.3583321787074242,0.47777623827656557,0.11761122199235761,0.47044488796943046,0.7056673319541458,0.11761122199235761,0.8232785539465034,0.5880561099617881,0.0,0.0,0.0,0.0,0.0,0.0,IV,1,2.3822927938150666,1.7553736375479438,1.6299898062945193,1.2538383125342456,1.2538383125342456,1.3792221437876702,1.0030706500273965,0.7523029875205474,1.0030706500273965,1.0030706500273965,0.6269191562671228,0.7523029875205474,0.5015353250136982,0.3761514937602737,0.8776868187739719,4.1376664313630105,4.069687854941526,1.1099148695295071,2.5898013622355163,1.8498581158825116,0.7399432463530047,2.0965058646668466,1.9731819902746792,0.4932954975686698,0.6166193719608373,1.7265342414903444,0.8632671207451721,1.4798864927060094,0.36997162317650234,0.6166193719608373,0.12332387439216745,5.179602724471033,0.728079350941528,1.82019837735382,0.364039675470764,0.728079350941528,1.456158701883056,0.24269311698050933,0.48538623396101865,0.364039675470764,1.456158701883056,0.0,0.364039675470764,0.364039675470764,0.364039675470764,0.48538623396101865,0.9707724679220373,2.548277728295348,2.388881191382828,2.747213370090252,1.194440595691414,1.791660893537121,2.1499930722445453,0.9555524765531311,1.4333287148296967,1.0749965361222724,1.6722168339679795,0.47777623827656557,0.7166643574148484,1.194440595691414,0.597220297845707,1.3138846552605554,0.8361084169839897,5.1360945614730795,2.8226693278165826,0.0,1.4113346639082913,1.4113346639082915,0.0,1.2937234419159338,1.528945885900649,0.0,0.0,0.588056109961788,0.8232785539465034,1.4113346639082915,0.0,0.0,0.0,2.8226693278165826,8.0,0.18158631663998825
Feminicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.12538383125342456,0.0,0.0,0.12538383125342456,0.0,0.12538383125342456,0.2466477487843349,0.0,0.0,0.12332387439216745,0.0,0.12332387439216745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12134655849025466,0.12134655849025466,0.0,0.0,0.0,0.0,0.0,0.11944405956914139,0.0,0.0,0.0,0.11944405956914139,0.0,0.0,0.0,0.11761122199235761,0.0,0.0,0.11761122199235761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IV,2,0.0,0.3761514937602737,0.0,0.12538383125342456,0.2507676625068491,0.0,0.0,0.12538383125342456,0.2507676625068491,0.0,0.0,0.0,0.12538383125342456,0.12538383125342456,0.12538383125342456,0.3761514937602737,0.4932954975686698,0.0,0.36997162317650234,0.12332387439216745,0.0,0.2466477487843349,0.2466477487843349,0.0,0.0,0.2466477487843349,0.12332387439216745,0.12332387439216745,0.0,0.0,0.0,0.4932954975686698,0.0,0.24269311698050933,0.0,0.0,0.24269311698050933,0.0,0.0,0.0,0.24269311698050933,0.0,0.0,0.0,0.0,0.0,0.24269311698050933,0.24269311698050933,0.11944405956914139,0.11944405956914139,0.0,0.11944405956914139,0.11944405956914139,0.0,0.11944405956914139,0.0,0.11944405956914139,0.0,0.0,0.11944405956914139,0.0,0.11944405956914139,0.0,0.23888811913828278,0.23522244398471523,0.0,0.11761122199235761,0.11761122199235761,0.0,0.11761122199235761,0.11761122199235761,0.0,0.0,0.11761122199235761,0.0,0.11761122199235761,0.0,0.0,0.0,0.23522244398471523,4.0,0.969310527733314
